Date,Open,High,Low,Close,Adj Close,Volume
2019-04-25,148.250000,148.250000,148.250000,164.000000,164.000000,250
2019-04-26,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-04-29,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-04-30,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-05-01,146.149994,146.149994,146.149994,164.000000,164.000000,500
2019-05-02,151.000000,151.000000,151.000000,164.000000,164.000000,250
2019-05-03,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-05-07,151.000000,151.000000,151.000000,164.000000,164.000000,250
2019-05-08,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-05-09,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-05-10,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-05-13,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-05-14,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-05-15,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-05-16,149.000000,149.000000,149.000000,164.000000,164.000000,250
2019-05-17,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-05-20,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-05-21,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-05-22,151.000000,151.000000,151.000000,164.000000,164.000000,300
2019-05-23,149.500000,151.000000,149.500000,164.000000,164.000000,1835
2019-05-24,151.000000,152.000000,151.000000,164.000000,164.000000,500
2019-05-28,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-05-29,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-05-30,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-05-31,149.375000,149.375000,149.375000,164.000000,164.000000,310
2019-06-03,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-06-04,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-06-05,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-06-06,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-06-07,149.199997,150.000000,149.050003,164.000000,164.000000,2810
2019-06-10,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-06-11,149.875000,149.875000,149.875000,164.000000,164.000000,2250
2019-06-12,147.199997,147.199997,147.199997,164.000000,164.000000,368
2019-06-13,149.750000,149.750000,149.449997,164.000000,164.000000,1503
2019-06-14,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-06-17,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-06-18,149.000000,149.000000,149.000000,164.000000,164.000000,250
2019-06-19,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-06-20,150.125000,150.125000,150.125000,164.000000,164.000000,255
2019-06-21,150.625000,150.625000,150.350006,164.000000,164.000000,1275
2019-06-24,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-06-25,151.250000,151.250000,151.250000,164.000000,164.000000,2300
2019-06-26,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-06-27,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-06-28,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-07-01,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-07-02,151.000000,151.000000,151.000000,164.000000,164.000000,250
2019-07-03,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-07-04,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-07-05,154.500000,154.500000,154.500000,164.000000,164.000000,500
2019-07-08,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-07-09,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-07-10,153.500000,153.660004,151.000000,164.000000,164.000000,2400
2019-07-11,153.000000,153.000000,153.000000,164.000000,164.000000,1300
2019-07-12,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-07-15,153.000000,153.000000,153.000000,164.000000,164.000000,250
2019-07-16,152.875000,152.875000,152.875000,164.000000,164.000000,18681
2019-07-17,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-07-18,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-07-19,154.000000,154.000000,154.000000,164.000000,164.000000,250
2019-07-22,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-07-23,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-07-24,154.750000,154.750000,154.500000,164.000000,164.000000,1750
2019-07-25,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-07-26,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-07-29,155.500000,155.500000,155.000000,164.000000,164.000000,500
2019-07-30,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-07-31,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-01,155.500000,155.500000,155.500000,164.000000,164.000000,380
2019-08-02,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-05,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-06,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-07,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-08,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-09,154.899994,154.899994,154.899994,164.000000,164.000000,250
2019-08-12,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-13,153.600006,156.000000,153.600006,164.000000,164.000000,800
2019-08-14,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-15,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-16,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-19,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-20,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-21,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-22,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-23,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-27,152.000000,152.100006,152.000000,164.000000,164.000000,1000
2019-08-28,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-29,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-08-30,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-09-02,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-09-03,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-09-04,157.000000,157.000000,157.000000,164.000000,164.000000,500
2019-09-05,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-09-06,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-09-09,155.000000,155.000000,155.000000,164.000000,164.000000,1500
2019-09-10,154.500000,154.500000,154.500000,164.000000,164.000000,250
2019-09-11,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-09-12,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-09-13,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-09-16,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-09-17,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-09-18,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-09-19,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-09-20,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-09-23,158.750000,158.750000,158.750000,164.000000,164.000000,250
2019-09-24,158.500000,158.500000,158.500000,164.000000,164.000000,250
2019-09-25,154.600006,157.100006,154.600006,164.000000,164.000000,4573
2019-09-26,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-09-27,159.800003,159.800003,159.800003,164.000000,164.000000,250
2019-09-30,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-01,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-02,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-03,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-04,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-07,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-08,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-09,157.000000,157.000000,157.000000,164.000000,164.000000,1500
2019-10-10,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-11,154.100006,154.100006,154.100006,164.000000,164.000000,250
2019-10-14,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-15,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-16,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-17,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-18,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-21,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-22,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-23,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-24,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-25,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-28,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-29,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-30,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-10-31,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-01,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-04,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-05,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-06,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-07,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-08,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-11,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-12,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-13,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-14,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-15,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-18,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-19,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-20,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-21,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-22,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-25,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-26,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-27,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-28,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-11-29,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-02,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-03,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-04,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-05,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-06,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-09,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-10,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-11,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-12,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-13,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-16,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-17,166.199997,166.199997,166.199997,166.199997,166.199997,2045
2019-12-18,165.750000,165.750000,165.750000,164.000000,164.000000,250
2019-12-19,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-20,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-23,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-24,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-27,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-30,164.000000,164.000000,164.000000,164.000000,164.000000,0
2019-12-31,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-02,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-03,167.000000,167.000000,167.000000,164.000000,164.000000,305
2020-01-06,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-07,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-08,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-09,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-10,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-13,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-14,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-15,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-16,171.899994,171.899994,171.899994,164.000000,164.000000,300
2020-01-17,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-20,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-21,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-22,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-23,171.250000,171.250000,171.250000,164.000000,164.000000,618
2020-01-24,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-27,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-28,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-29,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-30,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-01-31,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-03,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-04,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-05,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-06,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-07,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-10,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-11,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-12,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-13,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-14,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-17,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-18,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-19,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-20,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-21,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-24,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-25,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-26,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-27,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-02-28,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-02,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-03,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-04,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-05,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-06,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-09,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-10,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-11,161.000000,161.000000,161.000000,164.000000,164.000000,250
2020-03-12,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-13,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-16,146.000000,146.000000,139.000000,164.000000,164.000000,550
2020-03-17,139.000000,139.000000,139.000000,164.000000,164.000000,10
2020-03-18,131.500000,131.500000,131.500000,164.000000,164.000000,80
2020-03-19,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-20,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-23,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-24,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-25,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-26,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-27,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-30,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-03-31,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-01,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-02,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-03,130.000000,130.000000,130.000000,164.000000,164.000000,292
2020-04-06,129.500000,129.500000,129.500000,164.000000,164.000000,250
2020-04-07,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-08,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-09,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-14,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-15,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-16,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-17,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-20,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-21,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-22,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-23,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-24,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-27,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-28,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-29,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-04-30,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-01,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-04,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-05,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-06,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-07,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-11,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-12,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-13,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-14,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-15,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-18,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-19,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-20,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-21,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-22,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-26,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-27,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-28,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-05-29,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-01,151.300003,151.300003,151.300003,164.000000,164.000000,250
2020-06-02,151.466995,151.500000,151.466995,164.000000,164.000000,3000
2020-06-03,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-04,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-05,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-08,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-09,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-10,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-11,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-12,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-15,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-16,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-17,157.800003,157.800003,157.800003,164.000000,164.000000,250
2020-06-18,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-19,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-22,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-23,157.250000,157.250000,157.250000,164.000000,164.000000,250
2020-06-24,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-25,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-26,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-29,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-06-30,156.500000,156.699997,156.500000,164.000000,164.000000,4800
2020-07-01,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-02,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-03,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-06,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-07,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-08,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-09,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-10,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-13,158.500000,158.500000,158.500000,164.000000,164.000000,40
2020-07-14,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-15,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-16,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-17,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-20,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-21,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-22,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-23,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-24,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-27,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-28,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-29,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-30,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-07-31,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-03,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-04,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-05,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-06,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-07,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-10,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-11,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-12,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-13,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-14,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-17,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-18,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-19,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-20,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-21,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-24,164.800003,164.800003,164.800003,164.000000,164.000000,250
2020-08-25,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-26,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-27,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-08-28,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-09-01,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-09-02,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-09-03,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-09-04,164.000000,164.000000,164.000000,164.000000,164.000000,0
2020-09-07,164.000000,164.000000,164.000000,164.000000,164.000000,0
